t_iso,t_sec,u_cmd,sent_total,u_ach,lat_p99,inflight,err_per_sec
2026-06-23T18:36:18,0.031,128.000,332114,64.000000,,0.000,0.000000
2026-06-23T18:36:23,5.042,128.000,332754,127.706740,,0.000,0.000000
2026-06-23T18:36:28,10.053,128.000,333395,127.933939,,0.000,0.000000
2026-06-23T18:36:33,15.063,128.000,334037,128.133219,,1.000,0.000000
2026-06-23T18:36:38,20.073,128.000,334678,127.944922,,0.000,0.000000
2026-06-23T18:36:43,25.085,128.000,335319,127.900076,,0.000,0.000000
2026-06-23T18:36:48,30.095,128.000,335961,128.140932,,1.000,0.000000
2026-06-23T18:36:53,35.107,128.000,336602,127.891984,,0.000,0.000000
2026-06-23T18:36:58,40.117,128.000,337244,128.150482,,1.000,0.000000
2026-06-23T18:37:03,45.128,128.000,337885,127.903240,,0.000,0.000000
2026-06-23T18:37:08,50.139,128.000,338526,127.933007,,0.000,0.000000
2026-06-23T18:37:13,55.150,128.000,339168,128.109962,,0.000,0.000000
2026-06-23T18:37:18,60.161,128.000,339809,127.919847,,0.000,0.000000
2026-06-23T18:37:23,65.172,128.000,340451,128.126780,,1.000,0.000000
2026-06-23T18:37:28,70.178,128.000,341092,128.027581,,0.000,0.000000
2026-06-23T18:37:33,75.190,128.000,341733,127.917060,,1.000,0.000000
2026-06-23T18:37:38,80.204,128.000,342374,127.842111,,0.000,0.000000
2026-06-23T18:37:43,85.216,128.000,343016,128.087689,,0.000,0.000000
2026-06-23T18:37:48,90.226,128.000,343658,128.150805,,1.000,0.000000
2026-06-23T18:37:53,95.237,128.000,344299,127.902613,,0.000,0.000000
2026-06-23T18:37:58,100.250,128.000,344940,127.874058,,0.000,0.000000
2026-06-23T18:38:03,105.260,128.000,345582,128.131920,,0.000,0.000000
2026-06-23T18:38:08,110.270,128.000,346223,127.949781,,0.000,0.000000
2026-06-23T18:38:13,115.283,128.000,346865,128.079281,,0.000,0.000000
2026-06-23T18:38:18,120.296,128.000,347506,127.855413,,0.000,0.000000
2026-06-23T18:38:23,125.309,128.000,348148,128.076047,,0.000,0.000000
2026-06-23T18:38:28,130.323,128.000,348790,128.034813,,1.000,0.000000
2026-06-23T18:38:33,135.334,128.000,349431,127.925629,,0.000,0.000000
2026-06-23T18:38:38,140.346,128.000,350073,128.086306,,0.000,0.000000
2026-06-23T18:38:43,145.360,128.000,350715,128.046046,,1.000,0.000000
2026-06-23T18:38:48,150.370,128.000,351356,127.932161,,0.000,0.000000
2026-06-23T18:38:53,155.378,128.000,351997,128.005716,,0.000,0.000000
2026-06-23T18:38:58,160.389,128.000,352638,127.909148,,0.000,0.000000
2026-06-23T18:39:03,165.400,128.000,353280,128.130371,,0.000,0.000000
2026-06-23T18:39:08,170.410,128.000,353921,127.950024,,0.000,0.000000
2026-06-23T18:39:13,175.421,128.000,354562,127.914254,,1.000,0.000000
2026-06-23T18:39:18,180.431,128.000,355204,128.152483,,0.000,0.000000
2026-06-23T18:39:23,185.441,128.000,355845,127.931954,,0.000,0.000000
2026-06-23T18:39:28,190.451,128.000,356486,127.948374,,0.000,0.000000
2026-06-23T18:39:33,195.465,128.000,357128,128.033875,,0.000,0.000000
2026-06-23T18:39:38,200.476,128.000,357769,127.933019,,1.000,0.000000
2026-06-23T18:39:43,205.487,128.000,358411,128.102892,,0.000,0.000000
2026-06-23T18:39:48,210.500,128.000,359052,127.866778,,0.000,0.000000
2026-06-23T18:39:53,215.510,128.000,359694,128.152068,,0.000,0.000000
2026-06-23T18:39:58,220.520,128.000,360335,127.932849,,0.000,0.000000
2026-06-23T18:40:03,225.530,128.000,360976,127.950548,,1.000,0.000000
2026-06-23T18:40:08,230.542,128.000,361618,128.095793,,0.000,0.000000
2026-06-23T18:40:13,235.552,128.000,362259,127.939132,,0.000,0.000000
