t_iso,t_sec,u_cmd,sent_total,u_ach,lat_p99,inflight,err_per_sec
2026-06-23T18:18:30,350.811,64.000,263756,64.071058,,0.000,0.000000
2026-06-23T18:18:35,355.821,64.000,264077,64.074878,,0.000,0.000000
2026-06-23T18:18:40,360.831,64.000,264397,63.877840,,0.000,0.000000
2026-06-23T18:18:45,365.842,64.000,264718,64.059952,,0.000,0.000000
2026-06-23T18:18:50,370.852,64.000,265039,64.068262,,0.000,0.000000
2026-06-23T18:18:55,375.866,64.000,265359,63.818968,,0.000,0.000000
2026-06-23T18:19:00,380.879,64.000,265680,64.035952,,0.000,0.000000
2026-06-23T18:19:05,385.889,64.000,266001,64.074046,,0.000,0.000000
2026-06-23T18:19:10,390.899,64.000,266322,64.064799,,0.000,0.000000
2026-06-23T18:19:15,395.910,64.000,266642,63.859404,,0.000,0.000000
2026-06-23T18:19:20,400.922,64.000,266963,64.050054,,0.000,0.000000
2026-06-23T18:19:25,405.933,64.000,267284,64.062515,,0.000,0.000000
2026-06-23T18:19:30,410.947,64.000,267605,64.021790,,0.000,0.000000
2026-06-23T18:19:35,415.959,64.000,267926,64.044225,,1.000,0.000000
2026-06-23T18:19:40,420.966,64.000,268246,63.912312,,0.000,0.000000
2026-06-23T18:19:45,425.978,64.000,268567,64.042934,,0.000,0.000000
2026-06-23T18:19:50,430.987,64.000,268887,63.889656,,0.000,0.000000
2026-06-23T18:19:55,435.997,64.000,269208,64.074369,,0.000,0.000000
2026-06-23T18:20:00,441.009,64.000,269529,64.042900,,0.000,0.000000
2026-06-23T18:20:05,446.019,64.000,269849,63.871949,,0.000,0.000000
2026-06-23T18:20:10,451.028,64.000,270170,64.078724,,0.000,0.000000
2026-06-23T18:20:15,456.040,64.000,270491,64.048585,,0.000,0.000000
2026-06-23T18:20:20,461.052,64.000,270811,63.847842,,0.000,0.000000
2026-06-23T18:20:25,466.062,64.000,271132,64.070487,,0.000,0.000000
2026-06-23T18:20:30,471.073,64.000,271453,64.059394,,0.000,0.000000
2026-06-23T18:20:35,476.084,64.000,271773,63.863728,,1.000,0.000000
2026-06-23T18:20:40,481.096,64.000,272094,64.045898,,0.000,0.000000
2026-06-23T18:20:45,486.106,64.000,272415,64.065734,,0.000,0.000000
2026-06-23T18:20:50,491.121,64.000,272736,64.017501,,0.000,0.000000
2026-06-23T18:20:55,496.133,64.000,273057,64.043976,,1.000,0.000000
2026-06-23T18:21:00,501.143,64.000,273377,63.869626,,0.000,0.000000
2026-06-23T18:21:05,506.153,64.000,273698,64.072170,,0.000,0.000000
2026-06-23T18:21:10,511.165,64.000,274019,64.047031,,0.000,0.000000
2026-06-23T18:21:15,516.179,64.000,274340,64.024542,,1.000,0.000000
2026-06-23T18:21:20,521.189,64.000,274660,63.870946,,0.000,0.000000
2026-06-23T18:21:25,526.200,64.000,274981,64.058291,,0.000,0.000000
2026-06-23T18:21:30,531.211,64.000,275302,64.062268,,1.000,0.000000
2026-06-23T18:21:35,536.221,64.000,275622,63.868940,,0.000,0.000000
2026-06-23T18:21:40,541.234,64.000,275943,64.032556,,0.000,0.000000
2026-06-23T18:21:45,546.246,64.000,276264,64.048990,,0.000,0.000000
2026-06-23T18:21:50,551.256,64.000,276585,64.070042,,1.000,0.000000
2026-06-23T18:21:55,556.268,64.000,276905,63.851280,,0.000,0.000000
2026-06-23T18:22:00,561.277,64.000,277226,64.074381,,0.000,0.000000
2026-06-23T18:22:05,566.288,64.000,277547,64.059068,,1.000,0.000000
2026-06-23T18:22:10,571.302,64.000,277867,63.829502,,0.000,0.000000
2026-06-23T18:22:15,576.313,64.000,278188,64.056173,,0.000,0.000000
2026-06-23T18:22:20,581.323,64.000,278509,64.068073,,0.000,0.000000
2026-06-23T18:22:25,586.334,64.000,278829,63.867511,,0.000,0.000000
2026-06-23T18:22:30,591.344,64.000,279150,64.066795,,0.000,0.000000
2026-06-23T18:22:35,596.354,64.000,279471,64.073579,,0.000,0.000000
2026-06-23T18:22:40,601.366,64.000,279792,64.052595,,1.000,0.000000
2026-06-23T18:22:45,606.377,64.000,280112,63.854148,,0.000,0.000000
2026-06-23T18:22:50,611.389,64.000,280433,64.048539,,0.000,0.000000
2026-06-23T18:22:55,616.400,64.000,280754,64.058571,,0.000,0.000000
2026-06-23T18:23:00,621.412,64.000,281074,63.845494,,0.000,0.000000
2026-06-23T18:23:05,626.422,64.000,281395,64.069811,,0.000,0.000000
2026-06-23T18:23:10,631.433,64.000,281716,64.066905,,0.000,0.000000
2026-06-23T18:23:15,636.442,64.000,282036,63.878086,,0.000,0.000000
2026-06-23T18:23:20,641.457,64.000,282357,64.013334,,0.000,0.000000
2026-06-23T18:23:25,646.466,64.000,282678,64.074973,,0.000,0.000000
2026-06-23T18:23:30,651.478,64.000,282999,64.058053,,0.000,0.000000
2026-06-23T18:23:35,656.489,64.000,283319,63.858635,,0.000,0.000000
2026-06-23T18:23:41,661.499,64.000,283640,64.067847,,0.000,0.000000
2026-06-23T18:23:46,666.509,64.000,283961,64.075653,,0.000,0.000000
2026-06-23T18:23:51,671.520,64.000,284281,63.855740,,0.000,0.000000
2026-06-23T18:23:56,676.529,64.000,284602,64.079581,,0.000,0.000000
2026-06-23T18:24:01,681.540,64.000,284923,64.065335,,0.000,0.000000
2026-06-23T18:24:06,686.550,64.000,285243,63.876219,,0.000,0.000000
2026-06-23T18:24:11,691.559,64.000,285564,64.080596,,0.000,0.000000
2026-06-23T18:24:16,696.579,64.000,285885,63.941499,,0.000,0.000000
2026-06-23T18:24:21,701.588,64.000,286206,64.080166,,0.000,0.000000
2026-06-23T18:24:26,706.601,64.000,286527,64.039223,,1.000,0.000000
2026-06-23T18:24:31,711.611,64.000,286847,63.868906,,0.000,0.000000
2026-06-23T18:24:36,716.622,64.000,287168,64.068792,,0.000,0.000000
2026-06-23T18:24:41,721.632,64.000,287489,64.069585,,0.000,0.000000
2026-06-23T18:24:46,726.645,64.000,287809,63.831254,,0.000,0.000000
2026-06-23T18:24:51,731.656,64.000,288130,64.056913,,0.000,0.000000
2026-06-23T18:24:56,736.667,64.000,288451,64.066835,,0.000,0.000000
2026-06-23T18:25:01,741.683,64.000,288772,63.993828,,1.000,0.000000
2026-06-23T18:25:06,746.696,64.000,289093,64.031009,,1.000,0.000000
2026-06-23T18:25:11,751.707,64.000,289413,63.861835,,0.000,0.000000
2026-06-23T18:25:16,756.718,64.000,289734,64.049505,,0.000,0.000000
2026-06-23T18:25:21,761.729,64.000,290055,64.065158,,0.000,0.000000
2026-06-23T18:25:26,766.739,64.000,290375,63.877369,,0.000,0.000000
2026-06-23T18:25:31,771.749,64.000,290696,64.069731,,0.000,0.000000
2026-06-23T18:25:36,776.760,64.000,291017,64.050157,,0.000,0.000000
2026-06-23T18:25:41,781.769,64.000,291337,63.895608,,0.000,0.000000
2026-06-23T18:25:46,786.781,64.000,291658,64.042011,,0.000,0.000000
2026-06-23T18:25:51,791.795,64.000,291979,64.026795,,0.000,0.000000
2026-06-23T18:25:56,796.805,64.000,292300,64.063598,,0.000,0.000000
2026-06-23T18:26:01,801.817,64.000,292620,63.854066,,0.000,0.000000
2026-06-23T18:26:06,806.829,64.000,292941,64.047098,,0.000,0.000000
2026-06-23T18:26:11,811.840,64.000,293262,64.048734,,0.000,0.000000
2026-06-23T18:26:16,816.857,64.000,293583,63.986124,,0.000,0.000000
2026-06-23T18:26:21,821.867,64.000,293904,64.075293,,0.000,0.000000
2026-06-23T18:26:26,826.880,64.000,294224,63.838856,,0.000,0.000000
2026-06-23T18:26:31,831.891,64.000,294545,64.058910,,0.000,0.000000
2026-06-23T18:26:36,836.902,64.000,294866,64.054673,,0.000,0.000000
