t_iso,t_sec,u_cmd,sent_total,u_ach,lat_p99,inflight,err_per_sec
2026-06-24T03:09:39,35.049,64.000,2462117,64.000000,,0.000,0.000000
2026-06-24T03:09:44,40.060,64.000,2462438,64.058148,,0.000,0.000000
2026-06-24T03:09:49,45.072,64.000,2462759,64.043162,,0.000,0.000000
2026-06-24T03:09:54,50.087,64.000,2463080,64.010056,,0.000,0.000000
2026-06-24T03:09:59,55.100,64.000,2463401,64.039364,,1.000,0.000000
2026-06-24T03:10:04,60.112,64.000,2463721,63.848085,,0.000,0.000000
2026-06-24T03:10:09,65.124,64.000,2464042,64.043659,,0.000,0.000000
2026-06-24T03:10:14,70.137,64.000,2464363,64.032161,,0.000,0.000000
2026-06-24T03:10:19,75.150,64.000,2464684,64.039942,,0.000,0.000000
2026-06-24T03:10:24,80.163,64.000,2465005,64.025565,,1.000,0.000000
2026-06-24T03:10:29,85.176,64.000,2465325,63.835695,,0.000,0.000000
2026-06-24T03:10:34,90.189,64.000,2465646,64.036144,,0.000,0.000000
2026-06-24T03:10:39,95.201,64.000,2465967,64.040880,,0.000,0.000000
2026-06-24T03:10:44,100.214,64.000,2466288,64.043729,,0.000,0.000000
2026-06-24T03:10:49,105.226,64.000,2466609,64.035282,,0.000,0.000000
2026-06-24T03:10:54,110.242,64.000,2466930,63.999623,,0.000,0.000000
2026-06-24T03:10:59,115.255,64.000,2467251,64.036616,,1.000,0.000000
2026-06-24T03:11:04,120.267,64.000,2467571,63.841294,,0.000,0.000000
2026-06-24T03:11:09,125.280,64.000,2467892,64.042346,,0.000,0.000000
2026-06-24T03:11:14,130.292,64.000,2468213,64.040649,,0.000,0.000000
2026-06-24T03:11:19,135.303,64.000,2468534,64.057434,,0.000,0.000000
2026-06-24T03:11:24,140.313,64.000,2468854,63.872748,,0.000,0.000000
2026-06-24T03:11:29,145.324,64.000,2469175,64.056630,,0.000,0.000000
2026-06-24T03:11:34,150.339,64.000,2469496,64.011471,,0.000,0.000000
2026-06-24T03:11:39,155.351,64.000,2469817,64.041883,,0.000,0.000000
2026-06-24T03:11:44,160.363,64.000,2470137,63.847599,,1.000,0.000000
2026-06-24T03:11:49,165.375,64.000,2470458,64.054082,,0.000,0.000000
2026-06-24T03:11:54,170.388,64.000,2470779,64.025331,,0.000,0.000000
2026-06-24T03:11:59,175.400,64.000,2471100,64.052135,,0.000,0.000000
2026-06-24T03:12:04,180.413,64.000,2471421,64.034947,,0.000,0.000000
2026-06-24T03:12:09,185.426,64.000,2471741,63.834268,,1.000,0.000000
2026-06-24T03:12:14,190.438,64.000,2472062,64.040104,,0.000,0.000000
2026-06-24T03:12:19,195.452,64.000,2472383,64.023498,,0.000,0.000000
2026-06-24T03:12:24,200.464,64.000,2472704,64.044761,,0.000,0.000000
2026-06-24T03:12:29,205.478,64.000,2473025,64.022481,,0.000,0.000000
2026-06-24T03:12:34,210.491,64.000,2473346,64.036412,,1.000,0.000000
2026-06-24T03:12:39,215.504,64.000,2473666,63.837784,,1.000,0.000000
2026-06-24T03:12:44,220.518,64.000,2473987,64.020983,,0.000,0.000000
2026-06-24T03:12:49,225.531,64.000,2474308,64.034490,,0.000,0.000000
2026-06-24T03:12:54,230.543,64.000,2474629,64.044271,,0.000,0.000000
2026-06-24T03:12:59,235.555,64.000,2474950,64.040469,,0.000,0.000000
2026-06-24T03:13:04,240.571,64.000,2475271,64.001354,,1.000,0.000000
2026-06-24T03:13:09,245.586,64.000,2475592,63.999860,,1.000,0.000000
2026-06-24T03:13:14,250.601,64.000,2475913,64.016484,,0.000,0.000000
2026-06-24T03:13:19,255.621,64.000,2476234,63.946368,,0.000,0.000000
2026-06-24T03:13:24,260.634,64.000,2476555,64.031631,,0.000,0.000000
2026-06-24T03:13:29,265.648,64.000,2476876,64.016134,,0.000,0.000000
2026-06-24T03:13:34,270.663,64.000,2477197,64.014165,,1.000,0.000000
2026-06-24T03:13:39,275.677,64.000,2477517,63.817359,,0.000,0.000000
2026-06-24T03:13:44,280.691,64.000,2477838,64.021059,,0.000,0.000000
2026-06-24T03:13:49,285.703,64.000,2478159,64.048987,,0.000,0.000000
2026-06-24T03:13:54,290.716,64.000,2478480,64.028336,,0.000,0.000000
2026-06-24T03:13:59,295.724,64.000,2478801,64.097671,,0.000,0.000000
2026-06-24T03:14:04,300.736,64.000,2479121,63.848021,,0.000,0.000000
2026-06-24T03:14:39,335.763,32.000,2480403,36.600981,,0.000,0.000000
2026-06-24T03:14:44,340.775,32.000,2480563,31.918519,,0.000,0.000000
2026-06-24T03:14:49,345.784,32.000,2480724,32.141853,,0.000,0.000000
2026-06-24T03:14:54,350.798,32.000,2480884,31.913557,,0.000,0.000000
2026-06-24T03:14:59,355.811,32.000,2481044,31.916797,,0.000,0.000000
2026-06-24T03:15:04,360.824,32.000,2481205,32.119664,,0.000,0.000000
2026-06-24T03:15:09,365.836,32.000,2481365,31.918941,,0.000,0.000000
2026-06-24T03:15:14,370.849,32.000,2481526,32.120389,,0.000,0.000000
2026-06-24T03:15:19,375.861,32.000,2481686,31.919343,,0.000,0.000000
2026-06-24T03:15:24,380.874,32.000,2481846,31.919408,,0.000,0.000000
2026-06-24T03:15:29,385.887,32.000,2482007,32.117252,,0.000,0.000000
2026-06-24T03:15:34,390.899,32.000,2482167,31.922846,,0.000,0.000000
2026-06-24T03:15:39,395.913,32.000,2482328,32.109187,,0.000,0.000000
2026-06-24T03:15:44,400.926,32.000,2482488,31.919047,,0.000,0.000000
2026-06-24T03:15:49,405.939,32.000,2482648,31.916855,,0.000,0.000000
2026-06-24T03:15:54,410.952,32.000,2482809,32.117346,,0.000,0.000000
2026-06-24T03:15:59,415.964,32.000,2482969,31.922645,,0.000,0.000000
2026-06-24T03:16:04,420.976,32.000,2483130,32.120816,,0.000,0.000000
2026-06-24T03:16:09,425.988,32.000,2483290,31.923077,,0.000,0.000000
2026-06-24T03:16:14,431.002,32.000,2483450,31.913024,,0.000,0.000000
2026-06-24T03:16:19,436.016,32.000,2483611,32.111187,,0.000,0.000000
2026-06-24T03:16:25,441.029,32.000,2483771,31.913988,,0.000,0.000000
2026-06-24T03:16:30,446.044,32.000,2483932,32.102898,,0.000,0.000000
2026-06-24T03:16:35,451.057,32.000,2484092,31.916797,,0.000,0.000000
2026-06-24T03:16:40,456.071,32.000,2484253,32.112338,,0.000,0.000000
2026-06-24T03:16:45,461.084,32.000,2484413,31.916216,,0.000,0.000000
