profile,controller_case,step,time_seconds,target,y_before,error_before,raw_u,u_cmd,delayed_u,y_after,error_after,limited_by_rate,limited_by_bounds,anti_windup_frozen,actuator_applied
hold-y-eq,feedforward,51,255.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,52,260.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,53,265.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,54,270.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,55,275.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,56,280.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,57,285.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,58,290.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,59,295.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,60,300.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,61,305.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,62,310.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,63,315.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,64,320.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,65,325.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,66,330.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,67,335.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,68,340.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,69,345.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,70,350.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,71,355.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,72,360.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,73,365.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,74,370.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,75,375.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,76,380.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,77,385.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,78,390.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,feedforward,79,395.0,97.16156286,97.16156286,0.0,97.88352728144673,97.88352728144673,97.88352728144673,97.16156286,0.0,False,False,False,False
hold-y-eq,p,0,0.0,97.16156286,97.16156286,0.0,97.80438798643111,97.80438798643111,97.80438798643111,97.09156167737567,0.0700011826243383,False,False,False,False
hold-y-eq,p,1,5.0,97.16156286,97.09156167737567,0.0700011826243383,97.82888840034963,97.82888840034963,97.82888840034963,97.10561020066059,0.05595265933941107,False,False,False,False
hold-y-eq,p,2,10.0,97.16156286,97.10561020066059,0.05595265933941107,97.8239714171999,97.8239714171999,97.8239714171999,97.10279080534342,0.05877205465658619,False,False,False,False
hold-y-eq,p,3,15.0,97.16156286,97.10279080534342,0.05877205465658619,97.82495820556092,97.82495820556092,97.82495820556092,97.1033566292235,0.05820623077650566,False,False,False,False
hold-y-eq,p,4,20.0,97.16156286,97.1033566292235,0.05820623077650566,97.82476016720288,97.82476016720288,97.82476016720288,97.10324307414263,0.05831978585737829,False,False,False,False
hold-y-eq,p,5,25.0,97.16156286,97.10324307414263,0.05831978585737829,97.8247999114812,97.8247999114812,97.8247999114812,97.103265863489,0.05829699651100384,False,False,False,False
hold-y-eq,p,6,30.0,97.16156286,97.103265863489,0.05829699651100384,97.82479193520996,97.82479193520996,97.82479193520996,97.10326128989965,0.05830157010035464,False,False,False,False
hold-y-eq,p,7,35.0,97.16156286,97.10326128989965,0.05830157010035464,97.82479353596624,97.82479353596624,97.82479353596624,97.10326220777239,0.058300652227615046,False,False,False,False
hold-y-eq,p,8,40.0,97.16156286,97.10326220777239,0.058300652227615046,97.82479321471078,97.82479321471078,97.82479321471078,97.1032620235647,0.0583008364353077,False,False,False,False
hold-y-eq,p,9,45.0,97.16156286,97.1032620235647,0.0583008364353077,97.82479327918347,97.82479327918347,97.82479327918347,97.1032620605333,0.058300799466707076,False,False,False,False
hold-y-eq,p,10,50.0,97.16156286,97.1032620605333,0.058300799466707076,97.82479326624446,97.82479326624446,97.82479326624446,97.10326205311407,0.05830080688593853,False,False,False,False
hold-y-eq,p,11,55.0,97.16156286,97.10326205311407,0.05830080688593853,97.82479326884119,97.82479326884119,97.82479326884119,97.10326205460304,0.0583008053969678,False,False,False,False
hold-y-eq,p,12,60.0,97.16156286,97.10326205460304,0.0583008053969678,97.82479326832005,97.82479326832005,97.82479326832005,97.10326205430421,0.058300805695793656,False,False,False,False
hold-y-eq,p,13,65.0,97.16156286,97.10326205430421,0.058300805695793656,97.82479326842464,97.82479326842464,97.82479326842464,97.1032620543642,0.05830080563580964,False,False,False,False
hold-y-eq,p,14,70.0,97.16156286,97.1032620543642,0.05830080563580964,97.82479326840364,97.82479326840364,97.82479326840364,97.10326205435214,0.05830080564786044,False,False,False,False
hold-y-eq,p,15,75.0,97.16156286,97.10326205435214,0.05830080564786044,97.82479326840786,97.82479326840786,97.82479326840786,97.10326205435456,0.0583008056454446,False,False,False,False
hold-y-eq,p,16,80.0,97.16156286,97.10326205435456,0.0583008056454446,97.82479326840702,97.82479326840702,97.82479326840702,97.10326205435409,0.058300805645913556,False,False,False,False
hold-y-eq,p,17,85.0,97.16156286,97.10326205435409,0.058300805645913556,97.82479326840718,97.82479326840718,97.82479326840718,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,18,90.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,19,95.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,20,100.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,21,105.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,22,110.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,23,115.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,24,120.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,25,125.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,26,130.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,27,135.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,28,140.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,29,145.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,30,150.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,31,155.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,32,160.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,33,165.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,34,170.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,35,175.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,36,180.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,37,185.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,38,190.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,39,195.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,40,200.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,41,205.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,42,210.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,43,215.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,44,220.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,45,225.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,46,230.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,47,235.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,48,240.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,49,245.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,50,250.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,51,255.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,52,260.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,53,265.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,54,270.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,55,275.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,56,280.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,57,285.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,58,290.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,59,295.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,60,300.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,61,305.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,62,310.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,63,315.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,64,320.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,65,325.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,66,330.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,67,335.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,68,340.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,69,345.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,70,350.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,71,355.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,72,360.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,73,365.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,74,370.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,75,375.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,76,380.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,77,385.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,78,390.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,p,79,395.0,97.16156286,97.10326205435416,0.0583008056458425,97.82479326840715,97.82479326840715,97.82479326840715,97.10326205435416,0.0583008056458425,False,False,False,False
hold-y-eq,pi,0,0.0,97.16156286,97.16156286,0.0,97.80438798643111,97.80438798643111,97.80438798643111,97.09156167737567,0.0700011826243383,False,False,False,False
hold-y-eq,pi,1,5.0,97.16156286,97.09156167737567,0.0700011826243383,97.83063842991524,97.83063842991524,97.83063842991524,97.1071581565679,0.054404703432098245,False,False,False,False
hold-y-eq,pi,2,10.0,97.16156286,97.1071581565679,0.054404703432098245,97.83003983891498,97.83003983891498,97.83003983891498,97.10832708066641,0.05323577933359047,False,False,False,False
hold-y-eq,pi,3,15.0,97.16156286,97.10832708066641,0.05323577933359047,97.83368184513543,97.83368184513543,97.83368184513543,97.11167584045904,0.049887019540960864,False,False,False,False
hold-y-eq,pi,4,20.0,97.16156286,97.11167584045904,0.049887019540960864,97.83641874366322,97.83641874366322,97.83641874366322,97.11446137989658,0.04710148010342152,False,False,False,False
hold-y-eq,pi,5,25.0,97.16156286,97.11446137989658,0.04710148010342152,97.83911569283971,97.83911569283971,97.83911569283971,97.11715025035357,0.04441260964642879,False,False,False,False
hold-y-eq,pi,6,30.0,97.16156286,97.11715025035357,0.04441260964642879,97.84163997742611,97.84163997742611,97.84163997742611,97.11967586669816,0.0418869933018442,False,False,False,False
