t_iso,t_sec,u_cmd,sent_total,u_ach,lat_p99,inflight,err_per_sec
2026-06-24T05:40:26,35.049,32.000,2818016,32.000000,,0.000,0.000000
2026-06-24T05:40:31,40.061,32.000,2818176,31.920387,,0.000,0.000000
2026-06-24T05:40:36,45.076,32.000,2818337,32.104494,,0.000,0.000000
2026-06-24T05:40:41,50.090,32.000,2818497,31.909843,,0.000,0.000000
2026-06-24T05:40:46,55.105,32.000,2818658,32.104342,,0.000,0.000000
2026-06-24T05:40:51,60.118,32.000,2818818,31.917334,,0.000,0.000000
2026-06-24T05:40:56,65.132,32.000,2818979,32.110359,,0.000,0.000000
2026-06-24T05:41:01,70.145,32.000,2819139,31.920561,,0.000,0.000000
2026-06-24T05:41:06,75.162,32.000,2819300,32.088971,,0.000,0.000000
2026-06-24T05:41:11,80.175,32.000,2819460,31.916386,,0.000,0.000000
2026-06-24T05:41:16,85.189,32.000,2819620,31.910780,,1.000,0.000000
2026-06-24T05:41:21,90.201,32.000,2819781,32.123140,,0.000,0.000000
2026-06-24T05:41:26,95.215,32.000,2819941,31.910429,,0.000,0.000000
2026-06-24T05:41:31,100.228,32.000,2820102,32.118216,,0.000,0.000000
2026-06-24T05:41:36,105.241,32.000,2820262,31.917454,,0.000,0.000000
2026-06-24T05:41:41,110.255,32.000,2820423,32.106068,,0.000,0.000000
2026-06-24T05:41:46,115.267,32.000,2820583,31.927853,,0.000,0.000000
2026-06-24T05:41:51,120.279,32.000,2820743,31.920705,,0.000,0.000000
2026-06-24T05:41:56,125.290,32.000,2820904,32.128784,,0.000,0.000000
2026-06-24T05:42:01,130.305,32.000,2821064,31.905289,,0.000,0.000000
2026-06-24T05:42:06,135.314,32.000,2821225,32.138973,,0.000,0.000000
2026-06-24T05:42:11,140.327,32.000,2821385,31.918997,,0.000,0.000000
2026-06-24T05:42:16,145.335,32.000,2821545,31.950032,,0.000,0.000000
2026-06-24T05:42:21,150.348,32.000,2821706,32.119652,,0.000,0.000000
2026-06-24T05:42:26,155.354,32.000,2821866,31.960834,,0.000,0.000000
2026-06-24T05:42:31,160.367,32.000,2822026,31.914604,,0.000,0.000000
2026-06-24T05:42:36,165.376,32.000,2822187,32.144544,,0.000,0.000000
2026-06-24T05:42:41,170.388,32.000,2822347,31.921475,,0.000,0.000000
2026-06-24T05:42:46,175.395,32.000,2822507,31.955753,,0.000,0.000000
2026-06-24T05:42:51,180.407,32.000,2822668,32.119328,,1.000,0.000000
2026-06-24T05:43:26,215.425,128.000,2826667,114.199014,,1.000,0.000000
2026-06-24T05:43:31,220.440,128.000,2827308,127.836488,,0.000,0.000000
2026-06-24T05:43:36,225.453,128.000,2827950,128.054145,,0.000,0.000000
2026-06-24T05:43:41,230.468,128.000,2828592,128.024690,,0.000,0.000000
2026-06-24T05:43:46,235.481,128.000,2829234,128.050119,,0.000,0.000000
2026-06-24T05:43:51,240.495,128.000,2829875,127.852750,,0.000,0.000000
2026-06-24T05:43:56,245.512,128.000,2830517,127.968739,,0.000,0.000000
2026-06-24T05:44:01,250.527,128.000,2831159,128.007198,,1.000,0.000000
2026-06-24T05:44:06,255.540,128.000,2831801,128.078837,,0.000,0.000000
2026-06-24T05:44:11,260.548,128.000,2832443,128.181264,,1.000,0.000000
2026-06-24T05:44:16,265.563,128.000,2833084,127.825876,,0.000,0.000000
2026-06-24T05:44:21,270.574,128.000,2833726,128.115576,,0.000,0.000000
2026-06-24T05:44:26,275.586,128.000,2834367,127.894588,,0.000,0.000000
2026-06-24T05:44:31,280.594,128.000,2835008,128.003206,,0.000,0.000000
2026-06-24T05:44:36,285.607,128.000,2835650,128.062135,,0.000,0.000000
2026-06-24T05:44:41,290.616,128.000,2836291,127.962600,,0.000,0.000000
2026-06-24T05:44:46,295.630,128.000,2836933,128.044475,,1.000,0.000000
2026-06-24T05:44:51,300.644,128.000,2837574,127.855297,,0.000,0.000000
2026-06-24T05:44:56,305.657,128.000,2838216,128.055326,,0.000,0.000000
