t_iso,t_sec,u_cmd,sent_total,u_ach,lat_p99,inflight,err_per_sec
2026-06-24T02:16:07,35.053,64.000,2157056,64.000000,,0.000,0.000000
2026-06-24T02:16:12,40.066,64.000,2157377,64.031749,,0.000,0.000000
2026-06-24T02:16:17,45.075,64.000,2157698,64.080575,,0.000,0.000000
2026-06-24T02:16:22,50.088,64.000,2158019,64.036016,,0.000,0.000000
2026-06-24T02:16:27,55.099,64.000,2158339,63.854008,,0.000,0.000000
2026-06-24T02:16:32,60.113,64.000,2158660,64.032185,,0.000,0.000000
2026-06-24T02:16:37,65.123,64.000,2158981,64.062143,,0.000,0.000000
2026-06-24T02:16:42,70.135,64.000,2159302,64.047890,,1.000,0.000000
2026-06-24T02:16:47,75.150,64.000,2159622,63.809592,,1.000,0.000000
2026-06-24T02:16:52,80.162,64.000,2159943,64.045840,,0.000,0.000000
2026-06-24T02:16:57,85.175,64.000,2160264,64.041548,,0.000,0.000000
2026-06-24T02:17:02,90.188,64.000,2160585,64.031064,,0.000,0.000000
2026-06-24T02:17:07,95.200,64.000,2160906,64.040107,,0.000,0.000000
2026-06-24T02:17:12,100.216,64.000,2161227,64.001664,,1.000,0.000000
2026-06-24T02:17:17,105.228,64.000,2161548,64.042050,,1.000,0.000000
2026-06-24T02:17:22,110.240,64.000,2161868,63.842530,,0.000,0.000000
2026-06-24T02:17:27,115.253,64.000,2162189,64.040058,,0.000,0.000000
2026-06-24T02:17:32,120.265,64.000,2162510,64.042151,,0.000,0.000000
2026-06-24T02:17:37,125.278,64.000,2162831,64.036120,,0.000,0.000000
2026-06-24T02:17:42,130.291,64.000,2163152,64.036820,,1.000,0.000000
2026-06-24T02:17:47,135.303,64.000,2163472,63.841683,,0.000,0.000000
2026-06-24T02:17:53,140.318,64.000,2163793,64.014576,,0.000,0.000000
2026-06-24T02:17:58,145.330,64.000,2164114,64.037591,,0.000,0.000000
2026-06-24T02:18:03,150.345,64.000,2164435,64.007947,,0.000,0.000000
2026-06-24T02:18:08,155.358,64.000,2164756,64.044780,,0.000,0.000000
2026-06-24T02:18:13,160.370,64.000,2165077,64.036680,,0.000,0.000000
2026-06-24T02:18:18,165.381,64.000,2165397,63.858927,,0.000,0.000000
2026-06-24T02:18:23,170.395,64.000,2165718,64.029307,,0.000,0.000000
2026-06-24T02:18:28,175.407,64.000,2166039,64.040512,,0.000,0.000000
2026-06-24T02:18:33,180.423,64.000,2166360,63.996809,,0.000,0.000000
2026-06-24T02:18:38,185.438,64.000,2166681,64.005397,,0.000,0.000000
2026-06-24T02:18:43,190.452,64.000,2167002,64.021598,,0.000,0.000000
2026-06-24T02:18:48,195.467,64.000,2167323,64.007047,,0.000,0.000000
2026-06-24T02:18:53,200.479,64.000,2167644,64.044719,,1.000,0.000000
2026-06-24T02:18:58,205.491,64.000,2167964,63.851071,,0.000,0.000000
2026-06-24T02:19:03,210.504,64.000,2168285,64.040847,,0.000,0.000000
2026-06-24T02:19:08,215.515,64.000,2168606,64.047732,,0.000,0.000000
2026-06-24T02:19:13,220.526,64.000,2168927,64.069557,,1.000,0.000000
2026-06-24T02:19:18,225.539,64.000,2169247,63.832565,,0.000,0.000000
2026-06-24T02:19:23,230.552,64.000,2169568,64.034298,,0.000,0.000000
2026-06-24T02:19:28,235.564,64.000,2169889,64.042257,,0.000,0.000000
2026-06-24T02:19:33,240.577,64.000,2170210,64.030169,,0.000,0.000000
2026-06-24T02:19:38,245.591,64.000,2170531,64.019869,,0.000,0.000000
2026-06-24T02:19:43,250.611,64.000,2170852,63.951006,,0.000,0.000000
2026-06-24T02:19:48,255.624,64.000,2171173,64.029779,,0.000,0.000000
2026-06-24T02:19:53,260.638,64.000,2171494,64.016426,,0.000,0.000000
2026-06-24T02:19:58,265.650,64.000,2171815,64.047467,,1.000,0.000000
2026-06-24T02:20:03,270.662,64.000,2172135,63.846852,,0.000,0.000000
2026-06-24T02:20:08,275.676,64.000,2172456,64.028269,,0.000,0.000000
2026-06-24T02:20:13,280.691,64.000,2172777,64.004132,,0.000,0.000000
2026-06-24T02:20:18,285.706,64.000,2173098,64.010084,,0.000,0.000000
2026-06-24T02:20:23,290.719,64.000,2173419,64.038133,,0.000,0.000000
2026-06-24T02:20:28,295.732,64.000,2173740,64.031098,,0.000,0.000000
2026-06-24T02:20:33,300.745,64.000,2174061,64.031070,,1.000,0.000000
2026-06-24T02:21:08,335.766,128.000,2178222,118.814429,,0.000,0.000000
2026-06-24T02:21:13,340.781,128.000,2178864,128.027697,,0.000,0.000000
2026-06-24T02:21:18,345.795,128.000,2179506,128.042496,,0.000,0.000000
2026-06-24T02:21:23,350.809,128.000,2180148,128.033772,,1.000,0.000000
2026-06-24T02:21:28,355.823,128.000,2180789,127.844020,,1.000,0.000000
2026-06-24T02:21:33,360.839,128.000,2181431,127.978391,,1.000,0.000000
2026-06-24T02:21:38,365.854,128.000,2182073,128.026674,,0.000,0.000000
2026-06-24T02:21:43,370.868,128.000,2182715,128.029693,,0.000,0.000000
2026-06-24T02:21:48,375.881,128.000,2183357,128.079507,,0.000,0.000000
2026-06-24T02:21:53,380.895,128.000,2183999,128.036810,,1.000,0.000000
2026-06-24T02:21:58,385.914,128.000,2184641,127.908141,,1.000,0.000000
2026-06-24T02:22:03,390.929,128.000,2185283,128.026114,,0.000,0.000000
2026-06-24T02:22:08,395.943,128.000,2185925,128.043221,,0.000,0.000000
2026-06-24T02:22:13,400.958,128.000,2186566,127.811772,,1.000,0.000000
2026-06-24T02:22:18,405.975,128.000,2187209,128.164407,,1.000,0.000000
2026-06-24T02:22:23,410.989,128.000,2187851,128.054948,,1.000,0.000000
2026-06-24T02:22:28,416.001,128.000,2188492,127.872780,,1.000,0.000000
2026-06-24T02:22:33,421.014,128.000,2189134,128.077478,,0.000,0.000000
2026-06-24T02:22:38,426.028,128.000,2189776,128.038740,,0.000,0.000000
2026-06-24T02:22:43,431.045,128.000,2190417,127.759612,,1.000,0.000000
2026-06-24T02:22:48,436.061,128.000,2191060,128.192260,,0.000,0.000000
2026-06-24T02:22:53,441.078,128.000,2191702,127.982589,,0.000,0.000000
2026-06-24T02:22:58,446.092,128.000,2192344,128.030302,,0.000,0.000000
2026-06-24T02:23:03,451.106,128.000,2192986,128.043050,,0.000,0.000000
2026-06-24T02:23:08,456.119,128.000,2193627,127.874958,,1.000,0.000000
2026-06-24T02:23:13,461.132,128.000,2194269,128.071064,,0.000,0.000000
2026-06-24T02:23:18,466.144,128.000,2194911,128.071521,,1.000,0.000000
2026-06-24T02:23:23,471.158,128.000,2195552,127.853948,,0.000,0.000000
2026-06-24T02:23:28,476.171,128.000,2196194,128.066715,,0.000,0.000000
2026-06-24T02:23:33,481.184,128.000,2196836,128.064577,,0.000,0.000000
2026-06-24T02:23:38,486.198,128.000,2197477,127.847789,,0.000,0.000000
2026-06-24T02:23:43,491.211,128.000,2198119,128.071825,,0.000,0.000000
2026-06-24T02:23:48,496.223,128.000,2198761,128.077801,,0.000,0.000000
2026-06-24T02:23:53,501.235,128.000,2199402,127.891169,,1.000,0.000000
2026-06-24T02:23:58,506.250,128.000,2200044,128.028415,,0.000,0.000000
2026-06-24T02:24:03,511.263,128.000,2200686,128.053146,,0.000,0.000000
2026-06-24T02:24:08,516.288,128.000,2201329,127.968982,,1.000,0.000000
2026-06-24T02:24:13,521.301,128.000,2201971,128.058176,,1.000,0.000000
2026-06-24T02:24:19,526.314,128.000,2202612,127.874131,,0.000,0.000000
2026-06-24T02:24:24,531.328,128.000,2203254,128.040256,,0.000,0.000000
2026-06-24T02:24:29,536.341,128.000,2203896,128.077046,,0.000,0.000000
2026-06-24T02:24:34,541.354,128.000,2204537,127.859195,,1.000,0.000000
2026-06-24T02:24:39,546.370,128.000,2205179,127.993654,,0.000,0.000000
2026-06-24T02:24:44,551.386,128.000,2205821,128.000195,,0.000,0.000000
2026-06-24T02:24:49,556.400,128.000,2206463,128.047976,,0.000,0.000000
2026-06-24T02:24:54,561.411,128.000,2207105,128.094422,,0.000,0.000000
2026-06-24T02:24:59,566.427,128.000,2207747,128.009925,,1.000,0.000000
2026-06-24T02:25:04,571.440,128.000,2208388,127.870117,,1.000,0.000000
2026-06-24T02:25:09,576.457,128.000,2209030,127.966483,,1.000,0.000000
2026-06-24T02:25:14,581.469,128.000,2209672,128.086014,,0.000,0.000000
2026-06-24T02:25:19,586.481,128.000,2210314,128.077801,,0.000,0.000000
2026-06-24T02:25:24,591.496,128.000,2210955,127.832063,,1.000,0.000000
2026-06-24T02:25:29,596.510,128.000,2211597,128.034557,,1.000,0.000000
2026-06-24T02:25:34,601.523,128.000,2212239,128.081267,,0.000,0.000000
