t_iso,t_sec,u_cmd,sent_total,u_ach,lat_p99,inflight,err_per_sec
2026-06-24T02:49:34,30.089,128.000,2367681,128.000000,,0.000,0.000000
2026-06-24T02:49:39,35.101,128.000,2368323,128.098224,,0.000,0.000000
2026-06-24T02:49:44,40.113,128.000,2368965,128.102198,,1.000,0.000000
2026-06-24T02:49:49,45.124,128.000,2369606,127.904207,,0.000,0.000000
2026-06-24T02:49:54,50.136,128.000,2370247,127.910164,,1.000,0.000000
2026-06-24T02:49:59,55.149,128.000,2370889,128.070497,,0.000,0.000000
2026-06-24T02:50:04,60.165,128.000,2371531,127.972820,,0.000,0.000000
2026-06-24T02:50:09,65.176,128.000,2372173,128.127286,,0.000,0.000000
2026-06-24T02:50:14,70.186,128.000,2372814,127.939241,,0.000,0.000000
2026-06-24T02:50:19,75.199,128.000,2373455,127.869369,,1.000,0.000000
2026-06-24T02:50:24,80.211,128.000,2374097,128.093215,,0.000,0.000000
2026-06-24T02:50:29,85.222,128.000,2374739,128.135243,,1.000,0.000000
2026-06-24T02:50:34,90.233,128.000,2375380,127.902789,,0.000,0.000000
2026-06-24T02:50:39,95.244,128.000,2376021,127.931272,,1.000,0.000000
2026-06-24T02:50:44,100.255,128.000,2376663,128.113613,,0.000,0.000000
2026-06-24T02:50:49,105.265,128.000,2377304,127.928308,,0.000,0.000000
2026-06-24T02:50:54,110.277,128.000,2377945,127.915003,,1.000,0.000000
2026-06-24T02:50:59,115.289,128.000,2378587,128.092368,,0.000,0.000000
2026-06-24T02:51:04,120.300,128.000,2379229,128.102630,,1.000,0.000000
2026-06-24T02:51:09,125.312,128.000,2379870,127.892404,,0.000,0.000000
2026-06-24T02:51:14,130.324,128.000,2380512,128.092289,,0.000,0.000000
2026-06-24T02:51:19,135.335,128.000,2381153,127.921600,,0.000,0.000000
2026-06-24T02:51:24,140.347,128.000,2381795,128.089901,,1.000,0.000000
2026-06-24T02:51:29,145.352,128.000,2382436,128.090127,,0.000,0.000000
2026-06-24T02:51:34,150.363,128.000,2383077,127.907615,,1.000,0.000000
2026-06-24T02:51:39,155.372,128.000,2383718,127.969257,,0.000,0.000000
2026-06-24T02:51:44,160.384,128.000,2384359,127.902169,,1.000,0.000000
2026-06-24T02:51:49,165.394,128.000,2385001,128.141871,,1.000,0.000000
2026-06-24T02:51:54,170.406,128.000,2385642,127.893182,,0.000,0.000000
2026-06-24T02:51:59,175.417,128.000,2386284,128.102960,,1.000,0.000000
2026-06-24T02:52:04,180.429,128.000,2386925,127.892769,,0.000,0.000000
2026-06-24T02:52:09,185.442,128.000,2387566,127.881861,,1.000,0.000000
2026-06-24T02:52:14,190.455,128.000,2388208,128.063066,,0.000,0.000000
2026-06-24T02:52:19,195.466,128.000,2388850,128.115613,,0.000,0.000000
2026-06-24T02:52:24,200.481,128.000,2389492,128.013625,,1.000,0.000000
2026-06-24T02:52:29,205.492,128.000,2390133,127.937257,,0.000,0.000000
2026-06-24T02:52:34,210.502,128.000,2390774,127.941135,,1.000,0.000000
2026-06-24T02:52:39,215.515,128.000,2391416,128.067056,,0.000,0.000000
2026-06-24T02:52:44,220.525,128.000,2392058,128.132249,,1.000,0.000000
2026-06-24T02:52:49,225.536,128.000,2392699,127.920407,,0.000,0.000000
2026-06-24T02:52:54,230.547,128.000,2393340,127.914437,,0.000,0.000000
2026-06-24T02:52:59,235.559,128.000,2393982,128.112729,,0.000,0.000000
2026-06-24T02:53:04,240.570,128.000,2394623,127.916055,,0.000,0.000000
2026-06-24T02:53:09,245.581,128.000,2395264,127.908680,,1.000,0.000000
2026-06-24T02:53:14,250.596,128.000,2395907,128.205343,,1.000,0.000000
2026-06-24T02:53:19,255.610,128.000,2396548,127.865750,,0.000,0.000000
2026-06-24T02:53:24,260.621,128.000,2397190,128.115826,,1.000,0.000000
2026-06-24T02:53:29,265.634,128.000,2397831,127.857048,,0.000,0.000000
2026-06-24T02:53:34,270.645,128.000,2398473,128.128634,,0.000,0.000000
2026-06-24T02:53:39,275.656,128.000,2399114,127.918959,,0.000,0.000000
